"Model","Prevalence","True_positives","False_negatives","True_negatives","False_positives","TPR","TNR","PPV","NPV","Accuracy","BA","BI","F1_score","MCC","Gmean","Fowlkes_Mallows_index","Markedness","Diagnostic_odds_ratio","Jaccardindex","Cohens_kappa","F_beta_score_0.5","F_beta_score_2","AUC","Run"
"Random Forest","0.616251005631537","597","169","274","203","0.779373368146214","0.574423480083857","0.74625","0.618510158013544","0.700724054706356","0.676898424115036","0.353796848230072","0.762452107279693","0.359236682794359","0.66909667643415","0.762631874484087","0.364760158013544","4.76806482642026","0.61609907120743","0.358618910363998","0.424608819345661","0.644708423326134","0.737836018194656","36"
"KNN","0.616251005631537","584","182","239","238","0.762402088772846","0.50104821802935","0.710462287104623","0.567695961995249","0.662107803700724","0.631725153401098","0.263450306802196","0.73551637279597","0.270704407176764","0.618061653883728","0.735974137917154","0.278158249099872","3.22227352479453","0.581673306772908","0.269417000195919","0.41022759202023","0.627687016337059","0.69636982664718","36"
"LDA","0.616251005631537","654","112","171","306","0.85378590078329","0.358490566037736","0.68125","0.604240282685512","0.663716814159292","0.606138233410513","0.212276466821026","0.757821552723059","0.2461764987163","0.553239722766578","0.762654341696562","0.285490282685512","3.26313025210084","0.610074626865672","0.229916199544092","0.426336375488918","0.682672233820459","0.700839121795819","36"
"GBM","0.616251005631537","595","171","251","226","0.776762402088773","0.526205450733753","0.724725943970767","0.59478672985782","0.680611423974256","0.651483926411263","0.302967852822525","0.749842470069313","0.311130308294501","0.639325120657835","0.750293186091135","0.319512673828587","3.8644361641567","0.599798387096774","0.309704295472317","0.418189485521507","0.639647387658568","0.72909448193945","36"
"randomguess","0.616251005631537","478","288","189","288","0.62402088772846","0.39622641509434","0.62402088772846","0.39622641509434","0.536604987932422","0.5101236514114","0.0202473028227992","0.62402088772846","0.0202473028227992","0.497245974632912","0.62402088772846","0.0202473028227992","1.08919270833333","0.453510436432638","0.0202473028227992","0.346678270960255","0.520017406440383","0.496254604769803","36"
"Logistic Regression","0.619469026548673","660","110","190","283","0.857142857142857","0.40169133192389","0.699893955461294","0.633333333333333","0.683829444891392","0.629417094533374","0.258834189066747","0.770577933450088","0.293684550274726","0.586776666147149","0.77453799434315","0.333227288794627","4.02826855123675","0.626780626780627","0.278477310760532","0.432957229073734","0.688504068433132","0.723928502786854","37"
"Random Forest","0.619469026548673","603","167","278","195","0.783116883116883","0.587737843551797","0.755639097744361","0.624719101123596","0.708769106999195","0.68542736333434","0.37085472666868","0.769132653061224","0.375576404846427","0.678430120301363","0.769255311965291","0.380358198867957","5.14767388300322","0.624870466321244","0.375137480141757","0.428145413234876","0.648666092943201","0.751754482304165","37"
"KNN","0.619469026548673","581","189","256","217","0.754545454545455","0.54122621564482","0.728070175438597","0.575280898876405","0.6733708769107","0.647885835095137","0.295771670190275","0.741071428571429","0.299537399842093","0.639045992785838","0.741189612357934","0.303351074315001","3.62655743300905","0.588652482269504","0.299187339606501","0.412524850894632","0.625","0.701901375580023","37"
"LDA","0.619469026548673","662","108","181","292","0.85974025974026","0.382663847780127","0.693920335429769","0.626297577854671","0.678197908286404","0.621202053760193","0.242404107520386","0.767981438515081","0.27860749717435","0.57357782025083","0.772393196125806","0.320217913284441","3.79953069507864","0.623352165725047","0.262064912166133","0.431776676232716","0.689009159034138","0.721924164630296","37"
"GBM","0.619469026548673","612","158","246","227","0.794805194805195","0.520084566596195","0.729439809296782","0.608910891089109","0.690265486725664","0.657444880700695","0.314889761401389","0.76072094468614","0.32640951474261","0.642935389653318","0.761421400885734","0.338350700385891","4.19762449116155","0.613841524573721","0.324005158723993","0.424646128226478","0.652591170825336","0.737258724362318","37"
"randomguess","0.619469026548673","483","287","186","287","0.627272727272727","0.39323467230444","0.627272727272727","0.39323467230444","0.538213998390989","0.510253699788584","0.0205073995771672","0.627272727272727","0.020507399577167","0.496654190916178","0.627272727272727","0.0205073995771672","1.09067731792301","0.456953642384106","0.0205073995771671","0.348484848484848","0.522727272727273","0.497125284863128","37"
"Logistic Regression","0.623491552695092","668","107","178","290","0.861935483870968","0.38034188034188","0.697286012526096","0.624561403508772","0.680611423974256","0.621138682106424","0.242277364212848","0.770917484131564","0.279242445977763","0.572564548910315","0.775251931054117","0.321847416034868","3.83190460844344","0.627230046948357","0.262616572452366","0.433372258985338","0.69108214359611","0.719149434794596","38"
"Random Forest","0.623491552695092","616","159","256","212","0.794838709677419","0.547008547008547","0.743961352657005","0.616867469879518","0.70152855993564","0.670923628342983","0.341847256685966","0.768558951965066","0.351209827763031","0.659381200586424","0.768979376573755","0.360828822536523","4.67829595348285","0.624113475177305","0.349690958908746","0.428551551412272","0.654901126940251","0.734987593052109","38"
"KNN","0.623491552695092","588","187","241","227","0.758709677419355","0.514957264957265","0.721472392638037","0.563084112149533","0.666934835076428","0.63683347118831","0.27366694237662","0.739622641509434","0.279058611403755","0.625062445184863","0.739856801202351","0.28455650478757","3.33831185658084","0.586826347305389","0.278379515369082","0.412053258584443","0.626865671641791","0.702106424041908","38"
"LDA","0.623491552695092","669","106","174","294","0.863225806451613","0.371794871794872","0.694704049844237","0.621428571428571","0.678197908286404","0.617510339123242","0.235020678246485","0.769850402761795","0.27257605006195","0.566518250403023","0.774394255965263","0.316132621272808","3.7352714670774","0.625818521983162","0.255336356719646","0.432897631681118","0.691401405539479","0.718093465674111","38"
"GBM","0.623491552695092","622","153","242","226","0.80258064516129","0.517094017094017","0.733490566037736","0.612658227848101","0.695092518101368","0.659837331127654","0.319674662255307","0.766481823783118","0.332648461255327","0.644212426027595","0.767258321369202","0.346148793885837","4.35317253745156","0.621378621378621","0.329865758923682","0.427962020090822","0.658479779800974","0.740431486076647","38"
"randomguess","0.623491552695092","489","286","182","286","0.630967741935484","0.388888888888889","0.630967741935484","0.388888888888889","0.539823008849557","0.509928315412186","0.0198566308243728","0.630967741935484","0.0198566308243728","0.495354765886048","0.630967741935484","0.0198566308243728","1.08804831532104","0.460885956644675","0.0198566308243728","0.350537634408602","0.525806451612903","0.495140612076096","38"
"Logistic Regression","0.628318584070796","674","107","149","313","0.862996158770807","0.322510822510823","0.682877406281662","0.58203125","0.662107803700724","0.592753490640815","0.185506981281629","0.762443438914027","0.221680863274627","0.527565731439082","0.767672181684634","0.264908656281662","2.99859663790272","0.616087751371115","0.20409190005031","0.42913536228193","0.688879803761243","0.700722239774737","39"
"Random Forest","0.628318584070796","615","166","250","212","0.787451984635083","0.541125541125541","0.743651753325272","0.600961538461538","0.695897023330652","0.664288762880312","0.328577525760624","0.764925373134328","0.336499900088446","0.652771308572949","0.765238556943745","0.344613291786811","4.36889065696749","0.619335347432024","0.335397541621285","0.426313600443643","0.649830938292477","0.720227702301966","39"
"KNN","0.628318584070796","601","180","219","243","0.769526248399488","0.474025974025974","0.712085308056872","0.548872180451128","0.659694288012872","0.621776111212731","0.243552222425462","0.739692307692308","0.252104693103263","0.603966414162345","0.740248833602187","0.260957488508","3.00912208504801","0.5869140625","0.250529187638177","0.412718033237193","0.632764792587913","0.672446524879303","39"
"LDA","0.628318584070796","674","107","144","318","0.862996158770807","0.311688311688312","0.679435483870968","0.573705179282869","0.658085277554304","0.587342235229559","0.174684470459118","0.76029328821207","0.2102849083855","0.518638424840245","0.765735079980818","0.253140663153836","2.85240698289543","0.613284804367607","0.19265361015382","0.4280452178331","0.688176434551766","0.69563108679626","39"
"GBM","0.628318584070796","636","145","201","261","0.814340588988476","0.435064935064935","0.709030100334448","0.580924855491329","0.6733708769107","0.624702762026706","0.249405524053411","0.758045292014303","0.268917027556107","0.595223517234503","0.759863138674928","0.289954955825777","3.37788347205707","0.610364683301344","0.262885604113111","0.424396103029494","0.662224073302791","0.71475686072357","39"
"randomguess","0.628318584070796","496","285","177","285","0.635083226632522","0.383116883116883","0.635083226632522","0.383116883116883","0.541432019308125","0.509100054874703","0.0182001097494056","0.635083226632522","0.0182001097494055","0.493265756268632","0.635083226632522","0.0182001097494056","1.08084949215143","0.465290806754221","0.0182001097494054","0.352824014795846","0.529236022193769","0.493290320435007","39"
"Logistic Regression","0.636363636363636","685","106","155","297","0.865992414664981","0.342920353982301","0.69755600814664","0.593869731800766","0.675784392598552","0.604456384323641","0.208912768647282","0.772701635645798","0.246743912158933","0.544946259169565","0.777224685569735","0.291425739947406","3.37256209897719","0.629595588235294","0.22971329278888","0.434479259165292","0.693741138343123","0.702183301075148","40"
"Random Forest","0.636363636363636","626","165","222","230","0.791403286978508","0.491150442477876","0.731308411214953","0.573643410852713","0.682220434432824","0.641276864728192","0.282553729456384","0.760170006071645","0.293539221620789","0.623456553881616","0.760762696529308","0.304951822067666","3.66197628458498","0.613124387855044","0.291537583564324","0.424176717712427","0.650592392434005","0.718179072083058","40"
"KNN","0.636363636363636","628","163","199","253","0.793931731984829","0.440265486725664","0.712826333711691","0.549723756906077","0.66532582461786","0.617098609355247","0.234197218710493","0.751196172248804","0.247968750036914","0.591219705701062","0.752286810816273","0.262550090617768","3.03043235771964","0.601532567049808","0.244635193133047","0.419842224896377","0.64929693961952","0.676696071959992","40"
"LDA","0.636363636363636","684","107","147","305","0.864728192161821","0.325221238938053","0.691607684529828","0.578740157480315","0.668543845534996","0.594974715549937","0.189949431099874","0.768539325842697","0.226610720816349","0.530309319170925","0.773338646860934","0.270347842010143","3.08098667075226","0.624087591240876","0.209626787582839","0.43230944254835","0.691747572815534","0.698275958515601","40"
"GBM","0.636363636363636","640","151","215","237","0.809102402022756","0.475663716814159","0.729760547320411","0.587431693989071","0.687851971037812","0.642383059418458","0.284766118836915","0.767386091127098","0.30054218253497","0.620371385405072","0.768408102337804","0.317192241309482","3.84497163774555","0.622568093385214","0.296869851729819","0.428781991156371","0.662251655629139","0.722405267220836","40"
"randomguess","0.636363636363636","505","286","166","286","0.638432364096081","0.367256637168142","0.638432364096081","0.367256637168142","0.539823008849557","0.502844500632111","0.00568900126422256","0.638432364096081","0.0056890012642225","0.484219498881688","0.638432364096081","0.00568900126422256","1.02486674164996","0.468895078922934","0.00568900126422242","0.354684646720045","0.532026970080067","0.486251580278129","40"
"Logistic Regression","0.642799678197908","698","101","143","301","0.873591989987484","0.322072072072072","0.698698698698699","0.586065573770492","0.676588897827836","0.597832031029778","0.195664062059556","0.776418242491657","0.236046890004414","0.530433391068882","0.781266655245097","0.284764272469191","3.28324726160324","0.634545454545455","0.217421129125216","0.436741334000751","0.698838606327593","0.719308482449909","41"
"Random Forest","0.642799678197908","640","159","244","200","0.801001251564456","0.54954954954955","0.761904761904762","0.60545905707196","0.711182622687047","0.675275400557003","0.350550801114005","0.780964002440513","0.358858859501323","0.663468067796689","0.781208466325495","0.367363818976722","4.91069182389937","0.640640640640641","0.357892646595401","0.435078178110129","0.661840744570838","0.746923237380058","41"
"KNN","0.642799678197908","600","199","214","230","0.750938673341677","0.481981981981982","0.72289156626506","0.518159806295399","0.654867256637168","0.61646032766183","0.232920655323659","0.736648250460405","0.236951141933205","0.601613588713006","0.73678167304906","0.24105137256046","2.80533100284029","0.583090379008746","0.236590327655986","0.410116199589884","0.621761658031088","0.686891835515115","41"
"LDA","0.642799678197908","695","104","135","309","0.869837296620776","0.304054054054054","0.692231075697211","0.564853556485356","0.667739340305712","0.586945675337415","0.17389135067483","0.770937326677759","0.21143508206532","0.514273814621127","0.775969334137216","0.257084632182567","2.91962285287528","0.627256317689531","0.193766028988421","0.43377855448758","0.695139027805561","0.713882217636911","41"
"GBM","0.642799678197908","671","128","195","249","0.839799749687109","0.439189189189189","0.729347826086956","0.603715170278638","0.696701528559936","0.639494469438149","0.278988938876298","0.780686445607912","0.304829283263596","0.60731455700186","0.782627703178633","0.333062996365594","4.10532756024096","0.640267175572519","0.296967851211524","0.437133550488599","0.682604272634791","0.733181397918569","41"
"randomguess","0.642799678197908","516","283","161","283","0.645807259073842","0.362612612612613","0.645807259073842","0.362612612612613","0.544650040225261","0.504209935843227","0.00841987168645497","0.645807259073842","0.00841987168645492","0.483919267499194","0.645807259073842","0.00841987168645497","1.03729600819089","0.476894639556377","0.00841987168645491","0.358781810596579","0.538172715894869","0.486183461308618","41"
"Logistic Regression","0.646822204344328","703","101","140","299","0.874378109452736","0.318906605922551","0.701596806387226","0.580912863070539","0.678197908286404","0.596642357687644","0.193284715375288","0.778516057585825","0.233676701987833","0.528057719552086","0.783237441116639","0.282509669457765","3.25904831285804","0.637352674524025","0.215329791901421","0.437842551071251","0.699920350457985","0.712710649486055","42"
"Random Forest","0.646822204344328","662","142","233","206","0.823383084577114","0.530751708428246","0.762672811059908","0.621333333333333","0.720032180209171","0.67706739650268","0.35413479300536","0.791866028708134","0.368768133733769","0.66106881550276","0.792446775306459","0.384006144393241","5.27300697388213","0.655445544554455","0.366254878749165","0.441804591564335","0.677168576104746","0.743890173279389","42"
"KNN","0.646822204344328","628","176","221","218","0.781094527363184","0.503416856492027","0.742316784869976","0.556675062972292","0.683024939662108","0.642255691927606","0.284511383855211","0.761212121212121","0.291661763676747","0.62706949502292","0.761458848679147","0.298991847842268","3.61728523769808","0.614481409001957","0.290827157383193","0.42409508373852","0.645293875873407","0.698708904226022","42"
"LDA","0.646822204344328","703","101","130","309","0.874378109452736","0.296127562642369","0.694664031620553","0.562770562770563","0.670152855993564","0.585252836047553","0.170505672095105","0.774229074889868","0.209509089390384","0.508849150908284","0.779358083728651","0.257434594391116","2.92832195840943","0.63162623539982","0.191053219723425","0.435671789786812","0.698529411764706","0.707591031176691","42"
"GBM","0.646822204344328","663","141","199","240","0.824626865671642","0.453302961275626","0.73421926910299","0.585294117647059","0.6934835076428","0.638964913473634","0.277929826947268","0.776801405975395","0.297997148118529","0.611396598090301","0.778111132548637","0.319513386750049","3.8988475177305","0.635057471264368","0.292924361391926","0.43435534591195","0.673369896404631","0.735376364192704","42"
"randomguess","0.646822204344328","523","281","158","281","0.650497512437811","0.359908883826879","0.650497512437811","0.359908883826879","0.547868061142397","0.505203198132345","0.0104063962646901","0.650497512437811","0.0104063962646902","0.483859311818688","0.650497512437811","0.0104063962646901","1.04651663479439","0.482027649769585","0.0104063962646902","0.361387506909895","0.542081260364842","0.486148415099899","42"
"Logistic Regression","0.652453740949316","710","101","129","303","0.875462392108508","0.298611111111111","0.700888450148075","0.560869565217391","0.674979887369268","0.58703675160981","0.174073503219619","0.778508771929825","0.213459913638326","0.511295215744791","0.783327185260322","0.261758015365466","2.99284383883933","0.637342908438061","0.195425429306605","0.437893178734427","0.700473559589582","0.713184169064255","43"
"Random Forest","0.652453740949316","668","143","213","219","0.82367447595561","0.493055555555556","0.753100338218715","0.598314606741573","0.708769106999195","0.658365015755583","0.316730031511166","0.78680800942285","0.333622041524187","0.637273313688267","0.787597312352126","0.351414944960288","4.54334706389501","0.648543689320388","0.330308081559756","0.43930027620676","0.675839740995548","0.722289297620679","43"
"KNN","0.652453740949316","647","164","195","237","0.797780517879161","0.451388888888889","0.731900452488688","0.543175487465181","0.67739340305712","0.624584703384025","0.24916940676805","0.763421828908555","0.261802423163861","0.600091044377999","0.76413082781839","0.275075939953869","3.24598641556036","0.61736641221374","0.259412186848569","0.426162560927414","0.654990888843895","0.68450444124766","43"
"LDA","0.652453740949316","713","98","121","311","0.879161528976572","0.280092592592593","0.6962890625","0.552511415525114","0.670957361222848","0.579627060784582","0.159254121569165","0.777111716621253","0.199054016723797","0.496232437431005","0.782400509200476","0.248800478025114","2.83066474178096","0.635472370766488","0.17999054803646","0.437369647895964","0.701909824768655","0.708388991642691","43"
"GBM","0.652453740949316","684","127","188","244","0.843403205918619","0.435185185185185","0.737068965517241","0.596825396825397","0.70152855993564","0.639294195551902","0.278588391103804","0.786658999424957","0.304990316573602","0.605835439994619","0.788445513970599","0.333894362342638","4.14973538143797","0.648341232227488","0.297409504830421","0.440324449594438","0.686333534015653","0.727752374754533","43"
"randomguess","0.652453740949316","532","279","153","279","0.655980271270037","0.354166666666667","0.655980271270037","0.354166666666667","0.551086082059533","0.505073468968352","0.0101469379367036","0.655980271270037","0.0101469379367037","0.482002433681413","0.655980271270037","0.0101469379367036","1.04567001965545","0.488073394495413","0.0101469379367035","0.364433484038909","0.546650226058364","0.488189021327122","43"
"Logistic Regression","0.658085277554304","718","100","112","313","0.877750611246944","0.263529411764706","0.696411251212415","0.528301886792453","0.667739340305712","0.570640011505825","0.14128002301165","0.776636019469984","0.178178217827959","0.48095020767021","0.781841033350736","0.224713138004868","2.56920127795527","0.634836427939876","0.160617144464193","0.437058680301924","0.701034954110525","0.686814324751906","44"
"Random Forest","0.658085277554304","666","152","182","243","0.814180929095355","0.428235294117647","0.732673267326733","0.544910179640719","0.682220434432824","0.621208111606501","0.242416223213002","0.771279675738274","0.259404569813826","0.59047524049373","0.772352640647657","0.277583446967451","3.28167641325536","0.627709707822809","0.255561098164318","0.431012166709811","0.666133226645329","0.703525097080397","44"
"KNN","0.658085277554304","666","152","165","260","0.814180929095355","0.388235294117647","0.719222462203024","0.520504731861199","0.668543845534996","0.601208111606501","0.202416223213002","0.763761467889908","0.220283166002149","0.562222173586487","0.765230169623955","0.239727194064222","2.78061740890688","0.617810760667904","0.215575869717059","0.427251732101617","0.663875598086125","0.65660865813318","44"
"LDA","0.658085277554304","721","97","107","318","0.881418092909535","0.251764705882353","0.693936477382098","0.524509803921569","0.666130329847144","0.566591399395944","0.133182798791888","0.77652127086699","0.170567544186174","0.471073207602336","0.782079386312214","0.218446281303667","2.50103741165791","0.634683098591549","0.15219402840346","0.437181663837012","0.702866055761357","0.682724004027039","44"
"GBM","0.658085277554304","691","127","168","257","0.844743276283619","0.395294117647059","0.728902953586498","0.569491525423729","0.691069991954948","0.620018696965339","0.240037393930677","0.782559456398641","0.26763003027485","0.577859886163436","0.784688389811819","0.298394479010227","3.55672661539876","0.642790697674419","0.259073904472144","0.438340522709972","0.685788011115522","0.70393211563354","44"
"randomguess","0.658085277554304","542","276","149","276","0.662591687041565","0.350588235294118","0.662591687041565","0.350588235294118","0.555913113435237","0.506589961167841","0.0131799223356825","0.662591687041565","0.0131799223356824","0.481971835567655","0.662591687041565","0.0131799223356825","1.06015017853392","0.495429616087751","0.0131799223356823","0.368106492800869","0.552159739201304","0.489719545519919","44"
"Logistic Regression","0.66130329847144","727","95","127","294","0.884428223844282","0.30166270783848","0.712047012732615","0.572072072072072","0.687047465808528","0.593045465841381","0.186090931682762","0.788931090613131","0.229939090195986","0.516525907282145","0.793570711886933","0.284119084804687","3.30572860723237","0.651433691756272","0.21034254685012","0.443617280937271","0.708438900799064","0.716419312146378","45"
"Random Forest","0.66130329847144","683","139","182","239","0.830900243309002","0.432304038004751","0.740780911062907","0.566978193146417","0.695897023330652","0.631602140656877","0.263204281313753","0.783256880733945","0.284611162537908","0.599334239270218","0.784547665372114","0.307759104209324","3.74178983173294","0.64373232799246","0.279391556139038","0.437932803282893","0.678656597774245","0.709609838699424","45"
"KNN","0.66130329847144","673","149","168","253","0.818734793187348","0.399049881235154","0.726781857451404","0.529968454258675","0.676588897827836","0.608892337211251","0.217784674422502","0.770022883295195","0.236466240811782","0.571590781927508","0.771389391781344","0.256750311710079","2.99928376263363","0.626046511627907","0.231748716214139","0.430637317635014","0.668189038919778","0.68387601065705","45"
"LDA","0.66130329847144","733","89","126","295","0.891727493917275","0.299287410926366","0.713035019455253","0.586046511627907","0.691069991954948","0.59550745242182","0.191014904843641","0.792432432432432","0.239016798991912","0.516607019799729","0.797391328629857","0.29908153108316","3.51772995619882","0.656222023276634","0.216902536102297","0.445755290683532","0.713312572985598","0.710278793973334","45"
"GBM","0.66130329847144","699","123","160","261","0.85036496350365","0.380047505938242","0.728125","0.565371024734982","0.691069991954948","0.615206234720946","0.230412469441892","0.784511784511784","0.26004834902488","0.568488419861677","0.786874824258023","0.293496024734982","3.48378656200355","0.645429362880886","0.250435782193704","0.439622641509434","0.689349112426036","0.713919760042998","45"
"randomguess","0.66130329847144","545","277","144","277","0.66301703163017","0.342042755344418","0.66301703163017","0.342042755344418","0.554304102976669","0.502529893487294","0.00505978697458831","0.66301703163017","0.00505978697458837","0.476214418449358","0.66301703163017","0.00505978697458831","1.02282057631404","0.495905368516833","0.00505978697458824","0.368342795350095","0.552514193025142","0.485823349573198","45"
"Logistic Regression","0.668543845534996","737","94","121","291","0.886883273164862","0.293689320388349","0.716926070038911","0.562790697674419","0.690265486725664","0.590286296776606","0.180572593553211","0.792899408284024","0.224742479754756","0.51036079959141","0.797389327501522","0.279716767713329","3.26010821086496","0.656862745098039","0.205323471731199","0.445748155316318","0.710978197954852","0.712562651151379","46"
"Random Forest","0.668543845534996","705","126","202","210","0.848375451263538","0.490291262135922","0.770491803278688","0.615853658536585","0.729686242960579","0.66933335669973","0.33866671339946","0.807560137457045","0.361721367615704","0.644942687969352","0.808496339695743","0.386345461815274","5.38208616780045","0.677233429394813","0.357017495242846","0.4510556621881","0.695266272189349","0.738353311602584","46"
"KNN","0.668543845534996","676","155","164","248","0.813477737665463","0.398058252427184","0.731601731601732","0.5141065830721","0.675784392598552","0.605767995046324","0.211535990092648","0.77037037037037","0.227982787987438","0.569044397778885","0.77145428995859","0.245708314673832","2.8840790842872","0.626506024096386","0.224300338971503","0.430518405298688","0.66548533175822","0.685920577617328","46"
"LDA","0.668543845534996","743","88","114","298","0.89410348977136","0.276699029126214","0.71373679154659","0.564356435643564","0.68946098149638","0.585401259448787","0.170802518897573","0.793803418803419","0.217942707362356","0.497390759421699","0.798845764900847","0.278093227190154","3.22994203782794","0.658104517271922","0.195986956099163","0.446568097127059","0.714973056197075","0.710529774631103","46"
"GBM","0.668543845534996","704","127","181","231","0.847172081829122","0.439320388349515","0.752941176470588","0.587662337662338","0.711987127916331","0.643246235089318","0.286492470178636","0.797281993204983","0.312378523774388","0.610065544009852","0.798668106265335","0.340603514132926","4.34345706786652","0.662900188323917","0.305963491627779","0.445851804939835","0.691552062868369","0.734159043379716","46"
"randomguess","0.668543845534996","555","276","136","276","0.667870036101083","0.330097087378641","0.667870036101083","0.330097087378641","0.555913113435237","0.498983561739862","-0.00203287652027617","0.667870036101083","-0.00203287652027619","0.469533762006988","0.667870036101083","-0.00203287652027617","0.990863264020164","0.501355013550135","-0.00203287652027627","0.371038908945046","0.556558363417569","0.48620944469758","46"
"Logistic Regression","0.674175382139984","746","92","116","289","0.890214797136038","0.28641975308642","0.720772946859903","0.557692307692308","0.6934835076428","0.588317275111229","0.176634550222458","0.796583021890016","0.221780488299607","0.504950594008544","0.801026056174225","0.278465254552211","3.25470136903867","0.661934338952972","0.202022312499684","0.447779111644658","0.713875598086124","0.718695306284805","47"
"Random Forest","0.674175382139984","702","136","204","201","0.837708830548926","0.503703703703704","0.777408637873754","0.6","0.728881737731295","0.670706267126315","0.34141253425263","0.806433084434233","0.358959662783037","0.649582204630632","0.806995713056678","0.377408637873754","5.23880597014925","0.675649663137632","0.356181269067911","0.44988464496283","0.689181229138033","0.736880874510151","47"
"KNN","0.674175382139984","687","151","155","250","0.81980906921241","0.382716049382716","0.733191035218783","0.506535947712418","0.67739340305712","0.601262559297563","0.202525118595126","0.774084507042254","0.220342314702813","0.560137561869489","0.775291338876938","0.239726982931202","2.82079470198675","0.631433823529412","0.216177370174851","0.432728647014361","0.669982445874781","0.674872565485135","47"
"LDA","0.674175382139984","753","85","109","296","0.898568019093079","0.269135802469136","0.717826501429933","0.561855670103093","0.6934835076428","0.583851910781107","0.167703821562215","0.798092209856916","0.216572779889134","0.491769076794909","0.803128842367406","0.279682171533026","3.26220190779014","0.664021164021164","0.193787377621008","0.448962556642022","0.718648597060508","0.713536049972009","47"
"GBM","0.674175382139984","719","119","184","221","0.85799522673031","0.454320987654321","0.764893617021277","0.607260726072607","0.726468222043443","0.656158107192316","0.312316214384631","0.808773903262092","0.340924970634128","0.624343846618838","0.810108062150191","0.372154343093884","5.03045743184152","0.678942398489141","0.334051880355618","0.452201257861635","0.700779727095517","0.731863048410383","47"
"randomguess","0.674175382139984","560","278","127","278","0.668257756563246","0.31358024691358","0.668257756563246","0.31358024691358","0.552695092518101","0.490919001738413","-0.0181619965231739","0.668257756563246","-0.0181619965231739","0.457768972632504","0.668257756563246","-0.0181619965231739","0.920242223487397","0.50179211469534","-0.0181619965231741","0.371254309201803","0.556881463802705","0.479748961371873","47"
"Logistic Regression","0.674979887369268","753","86","124","280","0.897497020262217","0.306930693069307","0.728944820909971","0.59047619047619","0.70555108608206","0.602213856665762","0.204427713331524","0.80448717948718","0.255535725384369","0.524851771890617","0.808842261941273","0.319421011386162","3.87757475083056","0.672922252010724","0.233494293387608","0.45214362915816","0.720160673297628","0.708282195919234","48"
"Random Forest","0.674979887369268","721","118","185","219","0.859356376638856","0.457920792079208","0.767021276595745","0.610561056105611","0.728881737731295","0.658638584359032","0.317277168718064","0.810567734682406","0.346118842996806","0.627309455268118","0.811877222897791","0.377582332701355","5.16155870288677","0.681474480151229","0.33926467363958","0.453174104336895","0.702044790652386","0.731100791843189","48"
"KNN","0.674979887369268","698","141","167","237","0.831942789034565","0.413366336633663","0.746524064171123","0.542207792207792","0.695897023330652","0.622654562834114","0.245309125668228","0.786922209695603","0.266136354602065","0.586427440517589","0.788076970877809","0.288731856378915","3.48822455636353","0.648698884758364","0.26141236685572","0.439823566477631","0.680311890838207","0.682328974852193","48"
"LDA","0.674979887369268","759","80","119","285","0.904648390941597","0.294554455445545","0.727011494252874","0.597989949748744","0.706355591311344","0.599601423193571","0.199202846387142","0.806160382368561","0.254442945913329","0.516205592921551","0.81098075098729","0.325001444001617","3.96144736842105","0.675266903914591","0.229375765409682","0.45335085413929","0.724374880702424","0.707178807868868","48"
"GBM","0.674979887369268","723","116","157","247","0.861740166865316","0.388613861386139","0.745360824742268","0.575091575091575","0.707964601769911","0.625177014125727","0.250354028251454","0.799336650082919","0.283242915465239","0.578691777855074","0.801440803483496","0.320452399833843","3.96171296942622","0.665745856353591","0.273330037186336","0.447678018575851","0.699903194578896","0.721078842091599","48"
"randomguess","0.674979887369268","561","278","126","278","0.66865315852205","0.311881188118812","0.66865315852205","0.311881188118812","0.552695092518101","0.490267173320431","-0.019465653359138","0.66865315852205","-0.0194656533591381","0.456662174390712","0.66865315852205","-0.019465653359138","0.914626572123596","0.502238137869293","-0.0194656533591381","0.371473976956694","0.557210965435042","0.47892204297903","48"
"Logistic Regression","0.680611423974256","762","84","96","301","0.900709219858156","0.241813602015113","0.716839134524929","0.533333333333333","0.690265486725664","0.571261410936635","0.142522821873269","0.798323729701414","0.188826073607856","0.466694483385141","0.803531964281288","0.250172467858263","2.89321309919316","0.664341761115955","0.166702943281368","0.449186512614949","0.719818628377102","0.700579404636428","49"
"Random Forest","0.680611423974256","710","136","181","216","0.839243498817967","0.455919395465995","0.766738660907127","0.570977917981073","0.716814159292035","0.647581447141981","0.295162894283962","0.801354401805869","0.315723617856376","0.618568822872487","0.802172323418541","0.3377165788882","4.37465958605665","0.668549905838041","0.311838239457443","0.447441391479708","0.688518231186967","0.72454162721594","49"
"KNN","0.680611423974256","709","137","138","259","0.83806146572104","0.347607052896725","0.732438016528926","0.501818181818182","0.68141592920354","0.592834259308883","0.185668518617766","0.781697905181918","0.208552154925661","0.539737043610684","0.783471810393994","0.234256198347107","2.75743313699518","0.641628959276018","0.202153835181685","0.437546284867934","0.681993074259331","0.665317898422566","49"
"LDA","0.680611423974256","768","78","98","299","0.907801418439716","0.246851385390428","0.719775070290534","0.556818181818182","0.696701528559936","0.577326401915072","0.154652803830144","0.80292733925771","0.206823407667292","0.473383605336349","0.808339551034894","0.276593252108716","3.22716748134808","0.670742358078603","0.181458353348064","0.451871028477289","0.724938644515764","0.696166878063014","49"
